Country Name,Country Code,Series Name,Series Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sri Lanka,LKA,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.01875792,20.5258564,20.16774712,19.70174051,19.00207915,20.39034281,19.03914452,18.50883775,17.187368,17.71261787,16.79691103,16.63985596,16.43096685,15.1585652,14.89190235,15.47903564,16.22565233,15.77410492,14.85618324,14.46952646,12.32760997,12.47839462,11.68754925,11.44502277,10.92869548,12.57700432,13.1558458,12.73017413,12.50639695,11.88424312,8.728944429,8.278721532,NA
Sri Lanka,LKA,Time required to start a business (days),IC.REG.DURS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,46,46,46,42,44,44,38,35,11,11,11,10,9,9,9,8,NA,NA,NA
Sri Lanka,LKA,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.02083385,18.30479797,17.95345687,17.4699989,17.16797563,17.75201716,16.95069051,16.00769203,14.47642698,15.01207545,14.50276551,14.62550039,14.02036178,12.71067585,13.46596896,13.73252902,14.57725918,14.22160859,13.27733443,12.80032048,10.93186869,10.84760491,10.11103071,10.12125705,9.747859823,11.72026486,11.42348977,11.60868274,11.15376065,10.90395133,7.762749469,7.375028259,NA
Sri Lanka,LKA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.183052365,1.183272727,1.082855093,0.897791926,0.851725908,0.852610094,0.872915917,0.84513666,0.794532052,0.807396323,0.916642272,1.362633452,NA,0.874809824,0.79508645,0.80358957,0.659239148,0.684373884,0.803000117,0.834462748,0.765779308,0.626798424,0.544740926,0.889137425,0.922430502,3.160769823,2.696658012,3.393146709,2.371183249,1.798595424,2.328487433,3.082087849,3.367639901,3.431785654,3.729338058,5.861132243,5.519783161,4.630602074,4.643464081,4.03016384,5.033872968,4.286990589,3.34258944,2.868911827,2.997358479,2.639533395,2.798773599,3.260608357,3.243601784,3.16189871,2.70074784,2.683157721,2.155199512,2.154048243,2.412647012,2.553055,2.114142415,2.119696641,1.842977531,1.845844764,1.878683444,1.875538786,NA
Sri Lanka,LKA,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.877681292,0.97931972,1.1300716,1.035499489,0.950917429,1.039212636,0.954465708,0.891656274,0.943903914,1.019916648,NA,1.102102874,1.256371154,1.045164027,NA
Sri Lanka,LKA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,56.60080465,51.09643636,50.8312769,54.56719046,61.76761196,42.33597229,43.22082284,38.34436207,38.915376,37.75032065,31.70081967,29.46007117,27.64360202,29.21104108,34.88515418,36.53102307,32.21656789,35.59499547,66.36948318,72.727566,77.00102214,66.51049938,60.0155384,55.78653958,55.16693768,53.12404003,47.96095256,51.64492205,53.56550531,53.42574764,57.22963852,56.00885469,60.80586339,66.25604276,68.13679535,68.94250583,68.43559537,69.42790743,68.00898048,66.83559577,71.71106027,68.5026581,65.33411974,62.47826793,66.4487974,62.20245012,60.62277143,58.85891662,55.03044549,41.34908808,37.71392888,45.02364777,40.55518607,36.63738722,37.21743005,34.62728345,33.51009582,34.26710022,36.11133665,35.81082712,30.91169399,37.44327366,42.19958326
Sri Lanka,LKA,Net migration,SM.POP.NETM,-12606,-11097,-9899,-9202,-8695,-8295,-7899,-7693,-8198,-11304,-16297,-22014,-27097,-30602,-33995,-37505,-41298,-45398,-50197,-57696,-66398,-74202,-78992,-78295,-68489,-53596,-38793,-28905,-27896,-30997,-36199,-42400,-48501,-54206,-63104,-73695,-83689,-90691,-92990,-92896,-91900,-15604,-20309,-20932,-1028,-36955,-23795,-19572,-11557,5484,-26603,-13277,-97095,-97189,-97807,-98598,-98896,-98598,-97100,-94897,-92400,-92400,NA
Sri Lanka,LKA,Access to electricity (% of population),EG.ELC.ACCS.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.3423996,63.6,80.7,74.97201538,76.51680756,78.07408142,82.05,80,82.86255646,87.09,85.3,87.76,87,90.2,92.69762421,94.33074951,97.5,97.5,99.58557892,99.76135254,99.97409821,100,NA
Sri Lanka,LKA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.21672645,58.71826365,78.31791749,71.45470153,73.19853335,74.95327011,79.28594112,76.57936602,80.32461083,85.18900165,83.00430972,85.74048926,84.70033418,88.46478098,91.32824015,93.16010687,97.16376749,96.94289338,99.49165758,99.70687531,99.96813538,100,NA
Sri Lanka,LKA,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.66326141,85.3,91.3,90.63935089,91.3123703,92.00408936,94.4,95.3,94.22583008,95.61,95.6,96.83,97.33863831,98,98.84489441,99.57247925,99,99.97328186,100,100,100,100,NA
Sri Lanka,LKA,Adequacy of social safety net programs (% of total welfare of beneficiary households),per_sa_allsa.adq_pop_tot,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.010659301,NA,NA,3.400515635,NA,NA,3.651336304,NA,NA,NA,5.774630031,NA,NA,NA,NA,NA,NA
Sri Lanka,LKA,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.47999,NA,NA,NA,NA,NA,NA,NA,NA,98.17965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.88005,99.92302,99.61839,96.84556,97.19208,96.65802,96.2707,95.40908,93.20634,94.84982,94.98098,95.23607,96.50756,97.41952,99.06271,99.06007,99.28454,99.27348,NA,NA,NA,NA
Sri Lanka,LKA,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.71701,NA,97.17991,96.39743,95.92436,94.98211,92.58173,94.03663,94.00184,94.26084,95.53502,96.52967,NA,NA,NA,NA,NA,NA,NA,NA
Sri Lanka,LKA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160.5915837,171.8545485,188.2117209,229.5736272,233.3920035,206.6345357,234.2225466,157.4757863,216.0412553,253.3747863,271.2002039,292.4749127,309.4263251,351.1845718,351.5644808,372.0953475,382.0785421,395.5730992,390.5515496,443.0635998,486.7353999,522.123915,550.4285608,612.3883189,669.3365219,707.168765,766.032038,784.8169215,771.1940652,799.5534396,772.9613289,806.9408342,918.2658655,989.1801109,1152.98695,1315.921793,1494.46895,1834.194262,1908.705121,2545.550439,2894.631721,2984.148015,3188.731074,3375.060699,3416.638615,3474.664057,3658.389946,3656.235844,3460.759223,3314.912279,NA,NA
Sri Lanka,LKA,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.384959273,3.059101519,8.597280022,-4.164938838,-0.5578738,7.933330782,8.9711377,17.89542628,4.862331415,19.79487683,-0.017738818,7.512382205,7.119791999,4.202398417,0.540693481,1.415645414,-0.948474431,1.772545436,-5.867852262,4.527403736,2.653159521,6.117129085,3.852263387,-0.03540382,4.438072875,5.803344029,6.608255329,3.544331692,3.349387031,1.867812972,3.336476009,9.836338209,0.661657413,2.612194311,5.052029052,4.805503379,0.768929451,10.33779481,NA,NA,NA,NA,NA,NA,4.164610743,4.510593832,1.58091073,0.092827111,-3.000991336,NA,NA
Sri Lanka,LKA,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.639654387,5.096270208,10.64672561,-2.417995456,1.242021396,9.864483545,10.93955296,20.0674697,6.742789175,21.84125826,1.559955437,9.042252379,8.584694871,5.645114574,1.95053904,2.839765635,0.407940025,3.088188951,-4.684902183,5.818508187,3.878289184,7.32828044,4.936676894,0.884936213,5.270781867,6.534494125,7.253569304,4.155825058,3.935924791,2.648538159,4.376554538,10.9425521,1.63812844,3.577933235,6.103090465,5.902303846,1.80774202,11.40841552,NA,NA,NA,NA,NA,NA,4.598112936,4.907256657,2.351675049,0.707148569,-2.484920841,NA,NA
Sri Lanka,LKA,Adolescents out of school (% of lower secondary school age),SE.SEC.UNER.LO.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.777860165,7.025410175,6.582379818,5.90309,NA,NA,NA,1.332509995,0.131500006,NA,NA,NA,NA
Sri Lanka,LKA,"Adolescents out of school, female (% of female lower secondary school age)",SE.SEC.UNER.LO.FE.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.287789822,6.669819832,6.466790199,6.051400185,NA,NA,NA,1.591549993,0.113969997,NA,NA,NA,NA
Sri Lanka,LKA,"Adolescents out of school, male (% of male lower secondary school age)",SE.SEC.UNER.LO.MA.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.256229877,7.374259949,6.696430206,5.75593996,NA,NA,NA,1.074130058,0.148939997,NA,NA,NA,NA
Sri Lanka,LKA,Age dependency ratio (% of working-age population),SP.POP.DPND,85.07478187,84.62644824,83.93356937,83.17617761,82.61303393,82.12537233,81.51720336,80.88628434,80.24037296,79.51407456,78.71232405,77.84044174,76.86571733,75.74199761,74.4829369,73.24020651,72.17123092,71.25935337,70.49250906,69.89229019,69.39136229,68.94878253,68.38237884,67.61386487,66.8045725,65.97299891,65.0927977,64.15694253,63.18051158,62.28779845,61.46104942,60.59677515,59.70895917,58.69461792,57.47948987,56.20880603,54.95060357,53.80031552,52.84793026,52.0503379,51.3720888,50.78247155,50.32312771,50.00554463,49.75027447,49.54822431,49.40713718,49.36148897,49.40530692,49.50709865,49.61283978,49.716085,50.02410562,50.52147118,51.02481919,51.45569753,51.76123269,52.0065434,52.23323058,52.38770205,52.41623435,52.37236957,52.33365252
Sri Lanka,LKA,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.888519825,1.819753082,1.472991408,2.191842068,2.306510443,2.35771261,2.603113973,2.718974846,2.800956346,2.805033067,2.92307343,2.826199982,2.128246678,3.549599267,4.123034868,4.407509915,3.492506637,4.107474584,4.417809839,4.059546748,3.885765636,3.575438976,4.386921392,4.942858174,5.001536332,3.414809249,3.479720358,3.828460251,3.730644304,2.296456416,2.378737774,2.04461513,2.363114853,2.147313845,2.20229159,3.099468089,2.656580163,2.837138445,3.118499221,4.295240304,3.335408032,2.312700773,5.399516361,3.43447352,NA,NA,NA,NA,NA,NA,NA,NA
Sri Lanka,LKA,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.799999952,1.899999976,3.5,2.900000095,2.599999905,2,2.400000095,2.200000048,0.5,1.799999952,9.699999809,26.79999924,39.79999924,44.59999847,59.59999847,67.59999847,54.70000076,49.09999847,61.70000076,75.40000153,93.40000153,100.6999969,109.8000031,104.4000015,109.9000015,156,158.6000061,173.8999939,156.5,179.1999969,255.708,217.567,203.126,238.009,312.627,310.362,325.413,343.641,331.457,278.998,339.0489194,364.50263,405.42043,385.12,384.7086541,381.6320526,403.075584,398.4734642,436.198,394.05,226.479,412.484,NA
Sri Lanka,LKA,"Air transport, passengers carried",IS.AIR.PSGR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104600,116000,116000,108500,107700,117300,127700,181000,100000,105300,235000,405200,572700,616500,681300,698600,611400,586900,694300,744500,891800,892700,1045600,993800,1066800,1155700,1170700,1231900,1212500,1421500,1755567,1718331,1740807,1957606,2412889,2817778,3100832,3206766,2951506,2417713,3008322.692,3665394,4616417,4793393.4,4756131,4911730,5284585,5403577,5882376,5582446,1240391,871685,NA
Sri Lanka,LKA,Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sri Lanka,LKA,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,4000000,NA,NA,NA,0,NA,NA,NA,NA,2000000,NA,33000000,47000000,NA,NA,1000000,0,17000000,7000000,NA,18000000,NA,NA,NA,48000000,42000000,27000000,110000000,19000000,5000000,19000000,167000000,22000000,35000000,74000000,64000000,207000000,48000000,83000000,62000000,293000000,158000000,42000000,34000000,48000000,57000000,96000000,91000000,79000000,21000000,4000000,21000000,NA,20000000,5000000,NA,NA,45000000,100000000,59000000,NA,54000000,7000000
Sri Lanka,LKA,"Armed forces personnel, total",MS.MIL.TOTL.P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21600,NA,NA,NA,22000,22000,110000,110000,110000,110000,235500,225200,227200,225200,218300,203600,209600,246500,240900,239000,200000,213000,213000,213000,223100,223100,223100,223100,223100,223100,265200,305200,317000,317000,317000,NA,NA,NA
Sri Lanka,LKA,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.305931086,1.561553973,1.598373495,1.5654167,1.527096523,3.337079459,3.108793842,3.09886864,2.847811055,2.800002719,2.665424198,2.724484668,3.176164925,3.079342736,3.033039188,2.521182026,2.666198684,2.646397005,2.62785761,2.735346799,2.719528482,2.712554348,2.704576153,2.634456471,2.642387183,3.087319812,3.524082171,3.616738035,3.733208658,3.657933169,NA,NA,NA
Sri Lanka,LKA,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,176.3275728,187.9308165,195.5514524,182.4482912,216.7334402,225.9002217,246.2532167,265.3416251,286.0667441,311.0646214,310.6719737,327.4085032,341.2204209,404.5618974,397.1558943,441.8505259,467.4687791,451.1590506,517.3434549,502.3390796,542.7422173,NA,NA
Sri Lanka,LKA,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.01175125,30.49144408,31.10530723,26.34564325,24.06802711,23.53394827,25.40010916,27.40800523,28.8030184,29.23335183,28.64684178,30.10971431,30.48243335,26.45727191,24.43139872,24.1379905,25.69574701,24.56767902,23.31428138,24.02020093,25.00236178,24.68206838,29.68370235,31.28738593,33.02701832,37.44205087,37.59233661,39.00010396,39.84675414,42.9804053,43.31077659,44.56981265,46.38035351,45.83868444,45.33469753,43.24540599,45.18158132,44.35420077,43.55871971,43.08770527,48.84018447,47.31202305,45.87417027,50.26849245,NA,NA,NA,NA,NA,NA,NA,NA
Sri Lanka,LKA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.013063525,0.012661922,0.011746573,0.017387524,0.039165367,0.003764173,2.78E-05,-0.029688497,0.053944134,1.394269235,1.068684421,1.115631636,1.332999395,0.731028082,0.539629797,0.437605603,0.464045945,0.890492573,0.65520341,0.282532657,0.539742839,0.5371914,1.26379157,1.881082276,1.420195947,0.429753548,0.862545736,2.849579948,1.224592312,1.12676595,1.05898829,1.090747209,1.188277909,1.211327409,1.126677351,1.116128543,1.696263617,1.863973884,1.847529618,0.960390455,0.814444522,1.410883638,1.335917342,1.211096513,1.082812114,0.798271102,1.019232039,1.454521895,1.708093854,0.835214753,0.513816513,0.675192722,NA
Sri Lanka,LKA,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0.022803641,0.008356431,0.019998487,0.030076922,0.029194528,0.010238698,0.050259402,0.016751547,0.066718061,0.070449626,0.042953158,0.049784279,0.033130324,0.082304668,0.153292651,0.012246787,6.35E-06,0.069240621,0.144636899,0.028021743,0.157339707,0.103607513,0.170014202,0.15154557,0.047544082,0.072480871,0.088556593,0.090742617,0.084510183,0.080969969,0.062234825,0.269062603,0.076069334,0.071810552,0.08690985,0.017222515,0.019707794,NA
Sri Lanka,LKA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2402.109356,2565.883082,2707.515492,2929.505901,3126.964963,3337.400115,3499.744707,3762.135642,3959.264322,4163.142899,4487.442413,4483.270409,4686.491566,5012.386524,5375.052599,5834.70903,6411.820695,6959.844283,7438.70424,7676.830282,8316.305196,9140.504317,10319.39616,10952.89285,11452.47372,11998.20251,12921.05497,13544.51899,14083.68639,14217.46866,13664.22666,14621.51634,14405.41595
Sri Lanka,LKA,GDP per person employed (constant 2017 PPP $),SL.GDP.PCAP.EM.KD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12093.76941,12857.14568,13398.60881,13677.0193,14600.65243,14611.18879,15232.00368,14553.21065,15346.88204,16398.73542,16058.49575,16705.75407,17453.96349,18303.35807,19167.80941,20236.13157,21330.08205,22263.24877,23061.38281,24487.43122,26359.42592,28479.60967,28973.32097,30897.98721,31756.74719,32993.35536,34638.24157,36682.35602,35995.2984,34704.99098,35100.31377,33284.763
Sri Lanka,LKA,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,59.14,59.7,60.125,60.248,60.395,60.688,61.028,61.259,61.51,61.602,63.077,63.825,63.755,63.842,63.88,64.077,64.349,64.378,65.422,65.586,66.029,66.492,66.926,67.21,67.549,67.752,68.057,67.755,67.586,65.133,67.739,67.304,68.375,69.117,68.865,67.824,67.911,67.651,67.584,68.306,66.216,66.619,67.012,67.287,63.968,68.068,67.462,67.484,66.682,64.245,69.217,69.348,69.981,70.179,70.698,71.027,71.407,71.54,71.983,72.227,72.597,73.11,NA
Sri Lanka,LKA,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,62.751,63.47,63.819,64.213,64.46,65.161,65.666,66.439,66.701,67.081,68.015,68.467,68.366,68.493,68.568,68.847,69.111,69.147,70.111,71.231,71.868,72.525,73.001,73.525,74.397,74.868,75.517,76.05,76.486,75.537,77.081,77.205,77.51,77.708,77.66,77.578,77.451,77.491,77.41,77.6,75.11,75.608,75.835,76.033,70.576,76.667,77.11,77.259,77.5,74.839,77.596,77.801,78.147,78.619,78.813,78.971,79.355,79.317,79.493,79.743,80.111,79.502,NA
United States,USA,Population growth (annual %),SP.POP.GROW,NA,1.657730037,1.537997358,1.439164762,1.389046055,1.250171646,1.154893191,1.088881207,0.998461044,0.977242812,1.165002667,1.264333692,1.070522752,0.954476729,0.913660196,0.985986067,0.950220049,1.005771996,1.05957308,1.103576565,0.959589923,0.981415437,0.953317566,0.914378513,0.865817336,0.886129041,0.924164157,0.893829201,0.90799904,0.944405555,1.12965052,1.336260741,1.386885692,1.31868,1.226296089,1.190787091,1.16341162,1.203960297,1.165714526,1.148340047,1.112768997,0.989741382,0.927797486,0.859481713,0.925483969,0.921713167,0.964253917,0.951055243,0.945865287,0.876651299,0.829616675,0.726786705,0.733599941,0.692860277,0.73336152,0.736217309,0.724676067,0.632643995,0.526435396,0.455381286,0.9643479,0.156747055,0.377564531
United States,USA,Population density (people per sq. km of land area),EN.POP.DNST,NA,20.05587971,20.36672286,20.66195289,20.9509595,21.21452654,21.4609519,21.69591307,21.91362338,22.12882249,22.3881314,22.67298907,22.91701241,23.13679719,23.34915755,23.58051569,23.80565042,24.0462891,24.30243172,24.57211299,24.80903945,25.05371789,25.29370147,25.52604226,25.74801069,25.97718518,26.21836977,26.45376768,26.69506145,26.94836532,27.25451361,27.62114913,28.00689161,28.37865871,28.72880764,29.07295151,29.41316481,29.76942797,30.11848507,30.46634116,30.79730133,31.10362839,31.39354993,31.66453462,31.95894507,32.2548766,32.56739985,32.87861136,33.24368685,33.53639923,33.81578008,34.06244395,34.31324483,34.55181319,34.8061343,35.06332868,35.31834714,35.54249482,35.73009646,35.89317567,36.24098511,NA,NA
United States,USA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
United States,USA,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,NA,NA,NA,NA,0.7,0.5,0.5,0.7,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.7,0.7,0.7,0.7,0.7,0.7,1,1,1,1,1,1,1,1,1,1,1,1.2,1.2,1,1.2,1,1,0.2,NA,NA
United States,USA,Income share held by lowest 20%,SI.DST.FRST.20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.2,NA,NA,NA,NA,6.2,6.2,6,5.6,5.4,5.4,5.4,5.4,5.6,5.6,5.6,5.6,5.6,5.5,5.2,5.4,5.5,5.5,5.4,5.4,5.5,5.5,5.4,5.3,5.2,5.3,5.3,5.2,5.2,5.2,5.4,5.3,5.2,5.2,5.3,5.2,5.3,5.2,5.2,5.2,5.1,5.6,NA,NA
United States,USA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.77073171,70.27073171,70.1195122,69.91707317,70.16585366,70.21463415,70.21219512,70.56097561,69.95121951,70.50731707,70.80731707,71.10731707,71.15609756,71.35609756,71.95609756,72.60487805,72.85609756,73.25609756,73.35609756,73.80487805,73.6097561,74.0097561,74.36097561,74.46341463,74.56341463,74.56341463,74.61463415,74.76585366,74.76585366,75.01707317,75.21463415,75.36585366,75.61707317,75.4195122,75.6195122,75.62195122,76.02682927,76.42926829,76.5804878,76.58292683,76.63658537,76.83658537,76.93658537,77.03658537,77.48780488,77.48780488,77.68780488,77.98780488,78.03902439,78.3902439,78.54146341,78.64146341,78.74146341,78.74146341,78.84146341,78.6902439,78.53902439,78.53902439,78.63902439,78.78780488,76.9804878,76.32926829,NA
United States,USA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.654,3.62,3.461,3.319,3.19,2.913,2.721,2.558,2.464,2.456,2.48,2.266,2.01,1.879,1.835,1.774,1.738,1.79,1.76,1.808,1.8395,1.812,1.8275,1.799,1.8065,1.844,1.8375,1.872,1.934,2.014,2.081,2.0625,2.046,2.0195,2.0015,1.978,1.976,1.971,1.999,2.0075,2.056,2.0305,2.0205,2.0475,2.0515,2.057,2.108,2.12,2.072,2.002,1.931,1.8945,1.8805,1.8575,1.8625,1.8435,1.8205,1.7655,1.7295,1.706,1.6415,1.664,NA
United States,USA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,82.078,81.239,75.079,68.665,67.09,68.923,69.442,63.577,60.417,61.024,66.338,63.251,59.798,57.303,56.05,54.105,51.813,51.914,51.061,51.745,52.753,52.427,52.881,51.851,50.691,50.593,49.504,50.201,53.616,57.664,60.633,61.28,59.586,57.784,56.565,54.134,51.6,50.195,49.367,48.021,46.734,44.099,41.761,40.338,39.658,38.963,39.756,40.38,39.629,37.647,34.436,31.381,29.137,26.447,24.036,21.899,19.867,18.423,17.06,16.414,15.83,15.966,NA
United States,USA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,30.1,29.5,28.9,28.3,27.7,27.1,26.4,25.7,24.9,24.1,23.2,22.4,21.5,20.6,19.7,18.8,17.9,17.1,16.3,15.6,15,14.4,13.9,13.4,13,12.7,12.4,12.1,11.9,11.6,11.2,10.9,10.5,10.1,9.8,9.5,9.2,8.9,8.8,8.6,8.4,8.3,8.2,8.1,8.1,8,7.9,7.7,7.6,7.5,7.3,7.2,7.1,7,6.9,6.8,6.7,6.6,6.5,6.4,6.3,6.2,NA
